RecordID;SpeciesID;Species;AreaID;AreaName;RealmID;Realm;Cryptogenic;IntentionalRelease;Introduced;Dispersal;Established;Eradicated;Year;ReferenceID;BibliographicReference
REC9653;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9654;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9655;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9656;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9657;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9658;SP1078;Spodoptera frugiperda;CHN.3_1;Hong Kong and Macau;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1186;Wu, Q. et al. (2019). Analysis of migration routes of the fall armyworm Spodoptera frugiperda (J. E. Smith) form Myanmar to China. Plant Protection. 45: 1-6
REC9659;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9660;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9661;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9662;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9663;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9664;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9665;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9666;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9667;SP1078;Spodoptera frugiperda;IDN.1_1;Indonesia;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9668;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9669;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9670;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9671;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9672;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9673;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9674;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9675;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9676;SP1078;Spodoptera frugiperda;IDN.1_1;Indonesia;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9677;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9678;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9679;SP1078;Spodoptera frugiperda;JPN.1_1;Japan;RLM10;Sino-Japanese;;;;;0.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9680;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;2018.0;REF474;He, L. et al. (2021). Ambient Humidity Affects Development, Survival, and Reproduction of the Invasive Fall Armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), in China. Journal of Economic Entomology. 114(3): 1145-1158
REC9681;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9682;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9683;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9684;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9685;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9686;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9687;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9688;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;0.0;0.0;1.0;;1.0;0.0;2020.0;REF822;Nguyen, D. et al. (2021). Preliminary characterisation of known pesticide resistance alleles in Spodoptera frugiperda (Lepidoptera: Noctuidae) in its invasive Australian range. Austral Entomology. 60: 782-790
REC9689;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM11;Palearctic;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9690;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9691;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;0.0;0.0;1.0;;1.0;0.0;2020.0;REF822;Nguyen, D. et al. (2021). Preliminary characterisation of known pesticide resistance alleles in Spodoptera frugiperda (Lepidoptera: Noctuidae) in its invasive Australian range. Austral Entomology. 60: 782-790
REC9692;SP1078;Spodoptera frugiperda;IDN.1_1;Indonesia;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9693;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9694;SP1078;Spodoptera frugiperda;JPN.1_1;Japan;RLM6;Oriental;;;1.0;;1.0;0.0;2019.0;REF1096;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo
REC9695;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9696;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;0.0;0.0;1.0;;1.0;0.0;2020.0;REF822;Nguyen, D. et al. (2021). Preliminary characterisation of known pesticide resistance alleles in Spodoptera frugiperda (Lepidoptera: Noctuidae) in its invasive Australian range. Austral Entomology. 60: 782-790
REC9697;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9698;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9699;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9700;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9701;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
REC9702;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9703;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9704;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9705;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9706;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9707;SP1078;Spodoptera frugiperda;IDN.1_1;Indonesia;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9708;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9709;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9710;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9711;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9712;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;0.0;0.0;1.0;;1.0;0.0;2020.0;REF876;Piggott, M. et al. (2021). Corn-strain or rice-strain? Detection of fall armyworm, Spodoptera frugiperda (JE Smith) (Lepidoptera: Noctuidae), in northern Australia. International Journal of Tropical Insect Science. 41: 2607-2615
REC9713;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9714;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9715;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9716;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9717;SP1078;Spodoptera frugiperda;IND.1_1;India;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9718;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9719;SP1078;Spodoptera frugiperda;AUS.1_1;Australia;RLM2;Australian;0.0;0.0;1.0;;1.0;0.0;2020.0;REF822;Nguyen, D. et al. (2021). Preliminary characterisation of known pesticide resistance alleles in Spodoptera frugiperda (Lepidoptera: Noctuidae) in its invasive Australian range. Austral Entomology. 60: 782-790
REC9720;SP1078;Spodoptera frugiperda;CHN.3_1;Hong Kong and Macau;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9721;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM11;Palearctic;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9722;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9723;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;;REF173;Chen, X. et al. (2022). Factors affecting the geographical distribution of invasive species in China. Journal of Integrative Agriculture. 21(4): 1116-1125
REC9724;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF474;He, L. et al. (2021). Ambient Humidity Affects Development, Survival, and Reproduction of the Invasive Fall Armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), in China. Journal of Economic Entomology. 114(3): 1145-1158
REC9725;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1216;Zhang, L. et al. (2019). Molecular identification of invasive fall armyworm Spodoptera frugiperda in Yunnan Province. Plant Protection. 45: 19-24
REC9726;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM6;Oriental;0.0;0.0;1.0;;1.0;0.0;2019.0;REF560;Jing, D. et al. (2020). Initial detections and spread of invasive Spodoptera frugiperda in China and comparisons with other noctuid larvae in cornfields using molecular techniques. Insect Science. 27: 780-790
REC9727;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;;;;;1.0;0.0;;REF330;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database. Available at: https://gd.eppo.int
REC9728;SP1078;Spodoptera frugiperda;CHN.1_1;China;RLM10;Sino-Japanese;0.0;0.0;1.0;;1.0;0.0;2019.0;REF1191;Xu, M. et al. (2022). Overseas immigration of fall armyworm, Spodoptera frugiperda (Lepidoptera: Noctuidae), invading Korea and Japan in 2019. Insect Science. 29: 505-520
