Species;NAME_0;Realm;Cryptogenic;Dispersal;Eradicated;IntentionalRelease;Introduced;Established;ReportedFirstYear;Reference;ReferenceYear;AcceptedSpecies
Hyphantria cunea;Serbia;Palearctic;0.0;1.0;0.0;0.0;1.0;1.0;1948.0;Warren, L., Tadic, M. (1970). Fall web worm, Hyphantria cunea (Drury). Arkansas Agricultural Experimental Station Bulletin. 759: 1-106;1970.0;Hyphantria cunea
Hyphantria cunea;Serbia;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hyphantria cunea
Hyphantria cunea;Slovakia;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Hyphantria cunea
Hyphantria cunea;Slovakia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Hyphantria cunea
Hyphantria cunea;Slovakia;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Hyphantria cunea
Hyphantria cunea;Slovakia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Hyphantria cunea
Hyphantria cunea;Slovakia;Palearctic;0.0;1.0;0.0;0.0;1.0;1.0;1951.0;Warren, L., Tadic, M. (1970). Fall web worm, Hyphantria cunea (Drury). Arkansas Agricultural Experimental Station Bulletin. 759: 1-106;1970.0;Hyphantria cunea
Hyphantria cunea;Slovakia;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hyphantria cunea
Hyphantria cunea;Slovenia;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Hyphantria cunea
Hyphantria cunea;Slovenia;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Hyphantria cunea
Hyphantria cunea;Slovenia;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Hyphantria cunea
Hyphantria cunea;Slovenia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Hyphantria cunea
Hyphantria cunea;Slovenia;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;;;0.0;;1.0;1.0;1958.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;0.0;0.0;0.0;0.0;1.0;1.0;1958.0;Warren, L., Tadic, M. (1970). Fall web worm, Hyphantria cunea (Drury). Arkansas Agricultural Experimental Station Bulletin. 759: 1-106;1970.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;0.0;0.0;0.0;0.0;1.0;1.0;1958.0;Hong, K. et al. (2012). The status quo of invasive alien insect species and plant quarantine in Korea. Journal of Asia-Pacific Entomology. 15: 521-532;2012.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;0.0;0.0;0.0;0.0;1.0;1.0;1957.0;Xu, X. et al. (2015). Cold hardiness characteristic of the overwintering pupae of fall webworm Hyphantria cunea (Drury) (Lepidoptera: Arctiidae) in the northeast of China. Journal of Asia-Pacific Entomology. 18: 39-45;2015.0;Hyphantria cunea
Hyphantria cunea;South Korea;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hyphantria cunea
Hyphantria cunea;Spain;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Hyphantria cunea
Hyphantria cunea;Spain;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hyphantria cunea
Hyphantria cunea;Sweden;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Hyphantria cunea
Hyphantria cunea;Switzerland;Palearctic;;;0.0;;1.0;1.0;1991.0;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Hyphantria cunea
Hyphantria cunea;Switzerland;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Hyphantria cunea
Hyphantria cunea;Switzerland;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Hyphantria cunea
Hyphantria cunea;Switzerland;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Hyphantria cunea
Hyphantria cunea;Switzerland;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hyphantria cunea
Hyphantria cunea;Turkey;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Hyphantria cunea
Hyphantria cunea;Turkey;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Hyphantria cunea
Hyphantria cunea;Turkey;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Hyphantria cunea
Hyphantria cunea;Turkey;Palearctic;0.0;;0.0;0.0;1.0;1.0;1975.0;Yuksel, E. et al. (2022). Insecticidal activities of the local entomopathogenic nematodes and cell-free supernatants from their symbiotic bacteria against the larvae of fall webworm, Hyphantria cunea. Experimental Parasitology. 242: 108380;2022.0;Hyphantria cunea
Hyphantria cunea;Turkey;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hyphantria cunea
Hyphantria cunea;Ukraine;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Invasive Species Specialist Group ISSG (2015). The Global Invasive Species Database. Version 2015.1.;2015.0;Hyphantria cunea
Hyphantria cunea;Ukraine;Palearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Hyphantria cunea
Hyphantria cunea;Ukraine;Palearctic;;;0.0;;;1.0;;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hyphantria cunea
Hyphantria cunea;United Kingdom;Palearctic;;;0.0;;1.0;1.0;;Roy, D. et al. (2020). DAISIE - Delivering Alien Invasive Species Inventories for Europe.;2020.0;Hyphantria cunea
Hyphantria cunea;United Kingdom;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Hyphantria cunea
Hyphantria cunea;Japan;Sino-Japanese;0.0;;0.0;0.0;1.0;1.0;1945.0;National Institute for Agro-Environmental Sciences (2007). NIAES Asian-Pacific Alien Species Database.;2007.0;Hyphantria cunea
Hypocala deflorata;Australia;Australian;0.0;;0.0;;1.0;1.0;;PaDIL (2025). The Pest and Disease Image Library (PaDIL).;2025.0;Hypocala deflorata
Hypocala deflorata;Hawaii;Nearctic;1.0;;0.0;0.0;;1.0;;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Hypocala deflorata
Hypocala deflorata;Hawaii;Nearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Hypocala deflorata
Hypocala deflorata;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Hypocala deflorata
Hypocala deflorata;Hawaii;Nearctic;;;0.0;;1.0;1.0;1909.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Hypocala deflorata
Hypocala deflorata;Hawaii;Nearctic;0.0;;0.0;;1.0;1.0;;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo.;2024.0;Hypocala deflorata
Hypocala deflorata;Hawaii;Nearctic;1.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Hypocala deflorata
Hypolimnas misippus;Costa Rica;Panamanian;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Hypolimnas misippus
Hypolimnas misippus;United States;Nearctic;0.0;;0.0;0.0;1.0;;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Hypolimnas misippus
Hypolimnas misippus;Venezuela;Neotropical;0.0;;0.0;0.0;1.0;1.0;;Pullaiah, T., Ielmini, M. (Eds.) (2021). Invasive Alien Species: Observations and Issues from Around the World. Volume 4: Issues and Invasions in the Americas and the Caribbean. Wiley. 384pp;2021.0;Hypolimnas misippus
Hyposopygia mauritialis;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Hypsopygia mauritialis
Hyposopygia mauritialis;Hawaii;Nearctic;1.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Hypsopygia mauritialis
Hypsipyla grandella;Ecuador;Neotropical;;;0.0;;1.0;1.0;1960.0;CAB International (CABI) (2024). CABI Invasive Species Compendium.;2024.0;Hypsipyla grandella
Hypsipyla grandella;Galapagos;Neotropical;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Hypsipyla grandella
Hypsipyla grandella;Galapagos;Neotropical;;;0.0;;1.0;1.0;1960.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Hypsipyla grandella
Hypsopygia costalis;Bulgaria;Palearctic;0.0;;0.0;0.0;1.0;;1900.0;Timus, A. (2015). The Invasive Entomofauna of the Holometabola Group, Superorder Mecopteroidea for Republic of Moldova. Current Trends in Natural Sciences. 4(7): 50-58;2015.0;Hypsopygia costalis
Hypsopygia costalis;Canada;Nearctic;0.0;0.0;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Hypsopygia costalis
Hypsopygia costalis;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Hypsopygia costalis
Hypsopygia costalis;Ireland;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Hypsopygia costalis
Hypsopygia costalis;United States;Nearctic;0.0;0.0;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Hypsopygia costalis
Hypsopygia costalis;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Hypsopygia costalis
Idaea dimidiata;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Idaea dimidiata
Idaea dimidiata;United States;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Idaea dimidiata
Idaea inquinata;Denmark;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Idaea inquinata
Idaea inquinata;Denmark;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Idaea inquinata
Idaea inquinata;Finland;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Idaea inquinata
Idaea inquinata;Latvia;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Idaea inquinata
Idaea inquinata;Netherlands;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Idaea inquinata
Idaea inquinata;Sweden;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Idaea inquinata
Idaea inquinata;Sweden;Palearctic;0.0;;0.0;0.0;1.0;1.0;;Lopez-Vaamonde, C. et al. (2010). Lepidoptera. Chapter 11. BioRisk. 4: 603-668;2010.0;Idaea inquinata
Imma mylias;Hawaii;Nearctic;;;0.0;0.0;1.0;1.0;1975.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Imma mylias
Imma mylias;Hawaii;Nearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Imma mylias
Imma mylias;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Imma mylias
Imma mylias;Hawaii;Nearctic;;;0.0;;1.0;1.0;1975.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Imma mylias
Imma mylias;Hawaii;Nearctic;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Imma mylias
Incurvaria rubiella;Canada;Nearctic;0.0;;0.0;0.0;1.0;1.0;1936.0;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Incurvaria rubiella
Iphiclides podalirius;Denmark;Palearctic;;;0.0;;1.0;1.0;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Iphiclides podalirius
Iridopsis fragilaria;Hawaii;Nearctic;;;0.0;0.0;1.0;1.0;1944.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Iridopsis fragilaria
Iridopsis fragilaria;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Austin, K., Rubinoff, D. (2022). Eleven New Records of Lepidoptera in the Hawaiian Islands including corrections to the Hawaiian Terrestrial Arthropod Checklist. Bishop Museum Occasional Papers 142: 49–74;2022.0;Iridopsis fragilaria
Ischyja manlia;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Ischyja manlia
Isophrictis striatella;United States;Nearctic;0.0;;0.0;1.0;1.0;1.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Isophrictis striatella
Isotenes miserana;New Zealand;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Isotenes miserana
Isotenes miserana;New Zealand;Australian;;;0.0;;1.0;1.0;2007.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Isotenes miserana
Ithome concolorella;Hawaii;Nearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Periploca orichalcella
Ithome concolorella;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Periploca orichalcella
Ithome concolorella;Hawaii;Nearctic;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Periploca orichalcella
Ithome lassula;Australia;Australian;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Ithome lassula
Ithome lassula;Australia;Australian;0.0;;0.0;0.0;1.0;1.0;;Bullock, R. (1989). Native Ithome lassula (Lepidoptera: Cosmopterigidae) attacks Leucaena in Florida. The Florida Entomologist. 72(3): 548-550;1989.0;Ithome lassula
Ithome lassula;Hawaii;Nearctic;;;0.0;0.0;1.0;1.0;1986.0;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Ithome lassula
Ithome lassula;Hawaii;Nearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Ithome lassula
Ithome lassula;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Austin, K., Rubinoff, D. (2022). Eleven New Records of Lepidoptera in the Hawaiian Islands including corrections to the Hawaiian Terrestrial Arthropod Checklist. Bishop Museum Occasional Papers 142: 49–74;2022.0;Ithome lassula
Ithome lassula;Hawaii;Nearctic;;;0.0;;1.0;1.0;1986.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Ithome lassula
Junonia atlites;Denmark;Palearctic;;;0.0;;1.0;;;Invasive Species Specialist Group ISSG (2020). Global Register of Introduced and Invasive Species GRIIS.;2020.0;Junonia atlites
Keiferia lycopersicella;Canada;Nearctic;;;0.0;;;0.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Keiferia lycopersicella
Keiferia lycopersicella;Canada;Nearctic;0.0;1.0;0.0;0.0;1.0;0.0;;Shropshire, K., Tallamy, D. (2025). Lepidoptera of North American north of Mexico: An annotated list containing geographic ranges and host plant records. ZooKeys;2025.0;Keiferia lycopersicella
Keiferia lycopersicella;Hawaii;Nearctic;;;0.0;0.0;1.0;1.0;;Simpson, A. et al. (2022). United States Register of Introduced and Invasive Species (US-RIIS) (ver. 2.0, November 2022): U.S. Geological Survey data release.;2022.0;Keiferia lycopersicella
Keiferia lycopersicella;Hawaii;Nearctic;;;0.0;;1.0;1.0;;Mally, R. et al. (2022). Moths and butterflies on alien shores - global biogeography of non-native Lepidoptera. Dryad, Dataset.;2022.0;Keiferia lycopersicella
Keiferia lycopersicella;Hawaii;Nearctic;;;0.0;;;1.0;;European and Mediterranean Plant Protection Organization (EPPO) (2024). EPPO Global Database.;2024.0;Keiferia lycopersicella
Keiferia lycopersicella;Hawaii;Nearctic;0.0;;0.0;0.0;1.0;1.0;;Nishida, G. (2002). Hawaiian terrestrial arthropod checklist. Fourth edition. Bishop Museum Press. 313 pp;2002.0;Keiferia lycopersicella
Keiferia lycopersicella;Hawaii;Nearctic;;;0.0;;1.0;1.0;1927.0;Turner, R. et al. (2024). International Non-native Insect Establishment Data (0.2.1) [Data set]. Zenodo;2024.0;Keiferia lycopersicella
Keiferia lycopersicella;Hawaii;Nearctic;0.0;;0.0;0.0;;1.0;;Yamanaka, T. et al. (2015). Comparison of insect invasions in North America, Japan and their Islands. Biological Invasions. 17(10): 3049-3061;2015.0;Keiferia lycopersicella
